EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Estado Reposiciones	Nuevo Buff Sug	Comportamiento	Consumo	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Posponer BUF	Posponer RED	Posponer GDB	Proveedor	Perfil	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Observaciones	Nuevo Buff Real	Buff Act	Buff Calc	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Fecha Nuevo Pedido	Fecha Esperada Arribo	Var	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Color Repos Frec	Omisiones GDB	Numero Fila	Borrar
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420122		0	0	COMPONENTE FEM COCR GENESIS II DER 6	0	0	0	0	COMPONENTE FEMORAL CrCo (IZQUIERDO Y DER	0	0	SMITH & NEPHEW	0	0						0	0	0	524.46	1056.52	0			4	2	2	1		LIBRE-390	MAC			0	0	0	0	0	0			42322	SMITH & NEPHEW	SMITH & NEPHEW AÉREO	6		1	Default		1	=	1				6	0	4	2	L	L	5			1000000000	14	-1.33	0	0	0	0	0	0	14	-1.33			0	3					0	4195.68	0	12.17389315		0	42697	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420106		0	0	COMPONENTE FEM COCR GENESIS II IZQ 6	0	0	0	0	COMPONENTE FEMORAL CrCo (IZQUIERDO Y DER	0	0	SMITH & NEPHEW	0	0						0	0	0	526.25	1056.52	0			4	2	2	1		LIBRE-390	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	6		1	Default		1	=	1				6	0	4	2	L	L	5			1000000000	7	-0.17	0	0	0	0	0	0	7	-0.17			0	3					0	526.25	0	12.09166746		0	42697	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420108		0	0	COMPONENTE FEM COCR GENESIS II IZQ 7	0	0	0	0	COMPONENTE FEMORAL CrCo (IZQUIERDO Y DER	0	0	SMITH & NEPHEW	0	0						0	0	0	539.83	1056.52	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO	5		1	Default		1	=	1				5	0	3	2	L	L	5			1000000000	10	-1	0	0	0	0	0	0	10	-1			0	3					0	2699.15	0	11.48561584		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71421112		0	0	COMPONENTE FEM OXINIUM GENESIS II DER	0	0	0	0	COMPONENTE FEMORAL OXINIUM (IZQUIERDO Y	0	0	SMITH & NEPHEW	0	0						0	0	0	1162.3	2568.51	0			4	2	2	1		LIBRE-390	MAC			0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO	4		1	Default		1	=	1				4	0	3	1	L	L	3			1000000000	8	-1	0	0	0	0	0	0	8	-1			0	2					0	4649.2	0	14.51821389		0	42697	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71421113		0	0	COMPONENTE FEM OXINIUM GENESIS II DER 3	0	0	0	0	COMPONENTE FEMORAL OXINIUM (IZQUIERDO Y	0	0	SMITH & NEPHEW	0	0						0	0	0	1203.09	2568.51	0			4	2	2	1	-	LIBRE-390	MAC			0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO	6		1	Default		1	=	1				6	0	4	2	V	V	3			1000000000	6	0	0	0	0	0	0	0	6	0			0	3					0	0	0	13.61913074		0	42697	43087	43115	0	0			1	0	0	0	0	0.047619048	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420102		0	0	COMPONENTE FEM COCR GENESIS II IZQ 4	0	0	0	0	COMPONENTE FEMORAL CrCo (IZQUIERDO Y DER	0	0	SMITH & NEPHEW	0	0						0	0	0	532.75	1056.52	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369	42322	SMITH & NEPHEW	SMITH & NEPHEW AÉREO	6		1	Default		1	=	1				6	0	4	2	A	A	6			1000000000	4	0.33	0	0	0	0	0	0	4	0.33			2	3					0	0	0	11.79772877		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71453221		0	0	INSERTO TIB H FLEX LEGION 5 6 DE 9MM	0	0	0	0	INSERTO TIBIAL  HIGH FLEX LEGION	0	0	SMITH & NEPHEW	0	0						0	0	0	264.61	878.08	0			4	2	2	1	-	LIBRE-390	MAC			0	0	0	0	0	0			42322	SMITH & NEPHEW	SMITH & NEPHEW AÉREO	5		1	Default		1	=	1				5	0	3	2	R	R	2			1000000000	1	0.8	0	0	0	0	0	0	1	0.8			4	3					613.47	0	0	27.82071728		0	42697	43087	43115	0	0			1	0	0	0.047619048	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71337652		0	0	LINER ACET XLPE R3 20O 32MM X 52 MM	0	0	0	0	LINER ACETABULAR POLIETILENO RETICULADO	0	0	SMITH & NEPHEW	0	0						0	0	0	99.34	230.18	0			4	2	2	1	-	LIBRE-390	MAC			0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO	5		1	Default		1	=	1				5	0	3	2	V	V	4			1000000000	5	0	0	0	0	0	0	0	5	0			0	3					0	0	0	15.80511375		0	42697	43087	43115	0	0			1	0	0	0	0	0.047619048	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420180		0	0	PLATO TIBIAL GENESIS II DER  2	0	0	0	0	COMPONENTE TIBIAL TITANIO (IZQUIERDA Y D	0	0	SMITH & NEPHEW	0	0						0	0	0	288.18	732.52	0			4	2	2	1	-	LIBRE-390	MAC			0	0	0	0	0	0			42322	SMITH & NEPHEW	SMITH & NEPHEW AÉREO	6		1	Default		1	=	1				6	0	4	2	V	V	5			1000000000	6	0	0	0	0	0	0	0	6	0			0	3					0	0	0	18.50260254		0	42697	43087	43115	0	0			1	0	0	0	0	0.047619048	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71421012		0	0	COMPONENTE FEM OXINIUM GENESIS II IZQ 2	0	0	0	0	COMPONENTE FEMORAL OXINIUM (IZQUIERDO Y	0	0	SMITH & NEPHEW	0	0						0	0	0	1164.97	2568.51	0			4	2	2	1		LIBRE-390	MAC			0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO	5		1	Default		1	=	1				5	0	3	2	L	L	3			1000000000	7	-0.4	0	0	0	0	0	0	7	-0.4			0	3					0	2329.94	0	14.45743667		0	42697	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71421013		0	0	COMPONENTE FEM OXINIUM GENESIS II IZQ 3	0	0	0	0	COMPONENTE FEMORAL OXINIUM (IZQUIERDO Y	0	0	SMITH & NEPHEW	0	0						0	0	0	1175.71	2568.51	0			4	2	2	1	-	LIBRE-390	MAC			0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO	6		1	Default		1	=	1				6	0	4	2	V	V	3			1000000000	6	0	0	0	0	0	0	0	6	0			0	3					0	0	0	14.21575048		0	42697	43087	43115	0	0			1	0	0	0	0	0.047619048	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420184		0	0	PLATO TIBIAL GENESIS II DER  4	0	0	0	0	COMPONENTE TIBIAL TITANIO (IZQUIERDA Y D	0	0	SMITH & NEPHEW	0	0						0	0	0	281.08	732.52	0			4	2	2	1	-	LIBRE-390	MAC			0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO	7		1	Default		1	=	1				7	0	5	2	V	V	6			1000000000	7	0	0	0	0	0	0	0	7	0			0	4					0	0	0	19.27308951		0	42697	43087	43115	0	0			1	0	0	0	0	0.047619048	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71421015		0	0	COMPONENTE FEM OXINIUM GENESIS II IZQ 5	0	0	0	0	COMPONENTE FEMORAL OXINIUM (IZQUIERDO Y	0	0	SMITH & NEPHEW	0	0						0	0	0	1151.92	2568.51	0			4	2	2	1	-	LIBRE-390	MAC			0	0	0	0	0	0	42666	42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	5		1	Default		1	=	1				5	0	3	2	R	R	3			1000000000	1	0.8	0	0	0	0	0	0	1	0.8			4	3					1416.59	0	0	14.75717064		0	42697	43087	43115	0	0			1	0	0	0.047619048	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71421016		0	0	COMPONENTE FEM OXINIUM GENESIS II IZQ 6	0	0	0	0	COMPONENTE FEMORAL OXINIUM (IZQUIERDO Y	0	0	SMITH & NEPHEW	0	0						0	0	0	1179.1	2568.51	0			4	2	2	1	-	LIBRE-390	MAC			0	0	0	0	0	0	42666			SMITH & NEPHEW	SMITH & NEPHEW AÉREO	5		1	Default		1	=	1				5	0	3	2	R	R	3			1000000000	1	0.8	0	0	0	0	0	0	1	0.8			4	3					1389.41	0	0	14.14037825		0	42697	43087	43115	0	0			1	0	0	0.047619048	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420166		0	0	PLATO TIBIAL GENESIS II IZQ  4	0	0	0	0	COMPONENTE TIBIAL TITANIO (IZQUIERDA Y D	0	0	SMITH & NEPHEW	0	0						0	0	0	274.83	732.52	0			4	2	2	1		LIBRE-390	MAC			0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO	7		1	Default		1	=	1				7	0	5	2	L	L	6			1000000000	8	-0.14	0	0	0	0	0	0	8	-0.14			0	4					0	274.83	0	19.98428119		0	42697	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420580		0	0	COMPONENTE PATELAR GENESIS II 26 MM	0	0	0	0	COMPONENTE PATELAR GENESIS II	0	0	SMITH & NEPHEW	0	0						0	0	0	47.93	99.55	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0	42666			SMITH & NEPHEW	SMITH & NEPHEW AÉREO	4		1	Default		1	=	1				4	0	3	1	L	L	4			1000000000	13	-2.25	0	0	0	0	0	0	13	-2.25			0	2					0	431.37	0	12.92384728		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420574		0	0	COMPONENTE PATELAR GENESIS II 29 MM	0	0	0	0	COMPONENTE PATELAR GENESIS II	0	0	SMITH & NEPHEW	0	0						0	0	0	44.42	99.55	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0	42666	42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	4		1	Default		1	=	1				4	0	3	1	L	L	4			1000000000	10	-1.5	0	0	0	0	0	0	10	-1.5			0	2					0	266.52	0	14.89329131		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420576		0	0	COMPONENTE PATELAR GENESIS II 32 MM	0	0	0	0	COMPONENTE PATELAR GENESIS II	0	0	SMITH & NEPHEW	0	0						0	0	0	42.43	99.55	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0	42666			SMITH & NEPHEW	SMITH & NEPHEW AÉREO	4		1	Default		1	=	1				4	0	3	1	L	L	4			1000000000	12	-2	0	0	0	0	0	0	12	-2			0	2					0	339.44	0	16.15460759		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71420578		0	0	COMPONENTE PATELAR GENESIS II 35 MM	0	0	0	0	COMPONENTE PATELAR GENESIS II	0	0	SMITH & NEPHEW	0	0						0	0	0	40.11	99.55	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0	42666			SMITH & NEPHEW	SMITH & NEPHEW AÉREO	4		1	Default		1	=	1				4	0	3	1	L	L	4			1000000000	18	-3.5	0	0	0	0	0	0	18	-3.5			0	2					0	561.54	0	17.78309648		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71336500		0	0	COVERTOR DE ORIFICIO DEL ACET R3	0	0	0	0	ACET. R3 TITANIO NO CEMENT	0	0	SMITH & NEPHEW	0	0						0	0	0	33.25	100	0			4	2	2	1		LIBRE-468				0	0	0	0	0	0				SMITH & NEPHEW	SMITH & NEPHEW AÉREO			1	Default		1	=	1				0	0	0	0	G	G	2			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42619	43087	43115	0	0			1	0	0.047619048	0	0	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423057		0	0	Cuña Tibial full 1-2 10mm	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	500.67	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.95206423		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423061		0	0	Cuña Tibial full 1-2 15mm	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	472.43	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.94919882		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423058		0	0	Cuña Tibial full 3-4 10mm	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	429.31	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.94409634		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423062		0	0	Cuña Tibial full 3-4 15mm	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	411.48	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.94167396		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423059		0	0	Cuña Tibial full 5-6 10mm	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	548.24	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.95622355		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423063		0	0	Cuña Tibial full 5-6 15mm	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	554.19	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.95669355		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423060		0	0	Cuña Tibial full 7-8 10mm	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	569.05	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.95782444		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423064		0	0	Cuña Tibial full 7-8 15mm	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	569.05	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.95782444		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423037		0	0	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	384.12	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	384.12	0	-11.93751953		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423045		0	0	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	355.71	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	355.71	0	-11.93252931		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423038		0	0	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	422.79	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	422.79	0	-11.94323423		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423046		0	0	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	387.12	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	387.12	0	-11.93800372		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423039		0	0	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	430.62	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.94426641		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423047		0	0	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	387.12	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.93800372		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423040		0	0	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	409.09	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	409.09	0	-11.9413332		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423048		0	0	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	387.12	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	387.12	0	-11.93800372		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423033		0	0	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	420.37	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	3	-2	0	0	0	0	0	0	3	-2			0	1					0	840.74	0	-11.94290744		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423041		0	0	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	348.28	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	348.28	0	-11.93108993		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423034		0	0	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	430.62	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	430.62	0	-11.94426641		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423042		0	0	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	348.28	2	0			4	2	2	1		LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	1			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	348.28	0	-11.93108993		0	42593	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423035		0	0	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	441.18	2	0			4	2	2	1		LIBRE-468	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	2			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	441.18	0	-11.94560044		0	42619	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423043		0	0	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	387.12	2	0			4	2	2	1	-	LIBRE-494	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	A	A	1			1000000000	1	0	0	0	0	0	0	0	1	0			0	1					0	0	0	-11.93800372		0	42593	43087	43115	0	0			1	0	0	0	0.047619048	0	0			FALSE		
MEDITOP	MEDITOP.xlsm	43115	Bodega ECU	71423036		0	0	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0						0	0	0	444.34	2	0			4	2	2	1		LIBRE-468	MAC			0	0	0	0	0	0		42369		SMITH & NEPHEW	SMITH & NEPHEW AÉREO	1		1	Default		1	=	1				1	0	1	0.5	L	L	2			1000000000	2	-1	0	0	0	0	0	0	2	-1			0	1					0	444.34	0	-11.94598731		0	42619	43087	43115	0	0			1	0	0	0	0	0	0.047619048			FALSE		
